FID_,Id,ORIG_FID,x,y
,0,1389,-84.5298566733,33.7328007274
,0,1390,-84.5266192201,33.7328102068
,0,1391,-84.5169068516,33.7328381355
,0,1392,-84.5136693924,33.7328472753
,0,1393,-84.5104319319,33.7328563303
,0,1394,-84.5071944698,33.7328653004
,0,1395,-84.5039570064,33.7328741856
,0,1396,-84.5007195415,33.7328829859
,0,1397,-84.4974820753,33.7328917014
,0,1398,-84.4942446076,33.732900332
,0,1399,-84.4910071386,33.7329088777
,0,1400,-84.4877696682,33.7329173385
,0,1401,-84.4845321965,33.7329257145
,0,1402,-84.4812947234,33.7329340056
,0,1403,-84.4780572491,33.7329422118
,0,1404,-84.4748197734,33.7329503332
,0,1405,-84.4715822964,33.7329583696
,0,1406,-84.4683448182,33.7329663212
,0,1407,-84.4651073387,33.732974188
,0,1408,-84.4618698579,33.7329819698
,0,1409,-84.4586323759,33.7329896668
,0,1410,-84.4553948927,33.7329972789
,0,1411,-84.4521574083,33.7330048061
,0,1412,-84.4489199227,33.7330122484
,0,1413,-84.4456824359,33.7330196059
,0,1414,-84.4424449479,33.7330268785
,0,1415,-84.4392074588,33.7330340662
,0,1416,-84.4359699685,33.733041169
,0,1417,-84.4327324771,33.733048187
,0,1418,-84.4294949846,33.7330551201
,0,1419,-84.426257491,33.7330619683
,0,1420,-84.4230199963,33.7330687316
,0,1421,-84.4197825005,33.73307541
,0,1422,-84.4165450037,33.7330820036
,0,1423,-84.4133075058,33.7330885123
,0,1424,-84.4100700069,33.7330949361
,0,1425,-84.406832507,33.7331012751
,0,1426,-84.403595006,33.7331075292
,0,1427,-84.4003575041,33.7331136984
,0,1428,-84.3971200012,33.7331197827
,0,1429,-84.3938824973,33.7331257821
,0,1430,-84.3906449925,33.7331316967
,0,1431,-84.3874074868,33.7331375264
,0,1432,-84.3841699801,33.7331432712
,0,1433,-84.3809324725,33.7331489311
,0,1434,-84.377694964,33.7331545061
,0,1435,-84.3744574546,33.7331599963
,0,1436,-84.3712199444,33.7331654016
,0,1437,-84.3679824333,33.733170722
,0,1438,-84.3647449213,33.7331759576
,0,1439,-84.3615074085,33.7331811082
,0,1440,-84.358269895,33.733186174
,0,1441,-84.3550323806,33.7331911549
,0,1442,-84.3517948654,33.7331960509
,0,1443,-84.3485573494,33.7332008621
,0,1444,-84.3453198327,33.7332055883
,0,1445,-84.3420823152,33.7332102297
,0,1446,-84.338844797,33.7332147862
,0,1447,-84.3356072781,33.7332192579
,0,1448,-84.3323697585,33.7332236446
,0,1449,-84.3291322382,33.7332279465
,0,1450,-84.5363431753,33.7354864444
,0,1451,-84.5331056236,33.7354960944
,0,1452,-84.5201554016,33.7355338458
,0,1453,-84.5169178423,33.7355430715
,0,1454,-84.5136802816,33.7355522122
,0,1455,-84.5104427194,33.7355612681
,0,1456,-84.5072051558,33.7355702391
,0,1457,-84.5039675907,33.7355791252
,0,1458,-84.5007300243,33.7355879265
,0,1459,-84.4974924564,33.7355966428
,0,1460,-84.4942548872,33.7356052743
,0,1461,-84.4910173166,33.7356138209
,0,1462,-84.4877797446,33.7356222826
,0,1463,-84.4845421713,33.7356306594
,0,1464,-84.4813045967,33.7356389513
,0,1465,-84.4780670207,33.7356471584
,0,1466,-84.4748294434,33.7356552805
,0,1467,-84.4715918649,33.7356633178
,0,1468,-84.4683542851,33.7356712702
,0,1469,-84.465116704,33.7356791377
,0,1470,-84.4618791216,33.7356869204
,0,1471,-84.458641538,33.7356946181
,0,1472,-84.4554039532,33.735702231
,0,1473,-84.4521663672,33.735709759
,0,1474,-84.44892878,33.7357172021
,0,1475,-84.4456911916,33.7357245603
,0,1476,-84.442453602,33.7357318336
,0,1477,-84.4392160113,33.735739022
,0,1478,-84.4359784195,33.7357461256
,0,1479,-84.4327408265,33.7357531443
,0,1480,-84.4295032324,33.7357600781
,0,1481,-84.4262656372,33.735766927
,0,1482,-84.4230280409,33.735773691
,0,1483,-84.4197904435,33.7357803701
,0,1484,-84.4165528451,33.7357869644
,0,1485,-84.4133152456,33.7357934737
,0,1486,-84.4100776451,33.7357998982
,0,1487,-84.4068400436,33.7358062378
,0,1488,-84.4036024411,33.7358124925
,0,1489,-84.4003648376,33.7358186623
,0,1490,-84.3971272331,33.7358247473
,0,1491,-84.3938896276,33.7358307473
,0,1492,-84.3906520212,33.7358366625
,0,1493,-84.3874144138,33.7358424927
,0,1494,-84.3841768055,33.7358482381
,0,1495,-84.3809391964,33.7358538986
,0,1496,-84.3777015863,33.7358594742
,0,1497,-84.3744639753,33.735864965
,0,1498,-84.3712263635,33.7358703708
,0,1499,-84.3679887508,33.7358756918
,0,1500,-84.3647511372,33.7358809278
,0,1501,-84.3615135229,33.735886079
,0,1502,-84.3582759077,33.7358911453
,0,1503,-84.3550382917,33.7358961267
,0,1504,-84.3518006749,33.7359010233
,0,1505,-84.3485630573,33.7359058349
,0,1506,-84.345325439,33.7359105616
,0,1507,-84.34208782,33.7359152035
,0,1508,-84.3388502002,33.7359197605
,0,1509,-84.3356125797,33.7359242326
,0,1510,-84.3323749584,33.7359286198
,0,1511,-84.3291373365,33.7359329221
,0,1512,-84.5363547771,33.7381913734
,0,1513,-84.5331171238,33.7382010244
,0,1514,-84.529879469,33.7382105906
,0,1515,-84.5266418126,33.7382200718
,0,1516,-84.5234041547,33.7382294682
,0,1517,-84.5201664953,33.7382387796
,0,1518,-84.5169288345,33.7382480062
,0,1519,-84.5136911722,33.7382571479
,0,1520,-84.5104535084,33.7382662047
,0,1521,-84.5072158432,33.7382751766
,0,1522,-84.5039781765,33.7382840637
,0,1523,-84.5007405085,33.7382928658
,0,1524,-84.497502839,33.738301583
,0,1525,-84.4942651682,33.7383102154
,0,1526,-84.491027496,33.7383187628
,0,1527,-84.4877898224,33.7383272254
,0,1528,-84.4845521475,33.738335603
,0,1529,-84.4813144712,33.7383438958
,0,1530,-84.4780767937,33.7383521037
,0,1531,-84.4748391148,33.7383602267
,0,1532,-84.4716014346,33.7383682648
,0,1533,-84.4683637532,33.738376218
,0,1534,-84.4651260705,33.7383840863
,0,1535,-84.4618883865,33.7383918698
,0,1536,-84.4586507014,33.7383995683
,0,1537,-84.4554130149,33.7384071819
,0,1538,-84.4521753273,33.7384147107
,0,1539,-84.4489376385,33.7384221545
,0,1540,-84.4456999485,33.7384295135
,0,1541,-84.4424622573,33.7384367876
,0,1542,-84.439224565,33.7384439767
,0,1543,-84.4359868716,33.738451081
,0,1544,-84.432749177,33.7384581004
,0,1545,-84.4295114813,33.7384650349
,0,1546,-84.4262737844,33.7384718845
,0,1547,-84.4230360866,33.7384786492
,0,1548,-84.4197983876,33.738485329
,0,1549,-84.4165606876,33.7384919239
,0,1550,-84.4133229865,33.738498434
,0,1551,-84.4100852844,33.7385048591
,0,1552,-84.4068475812,33.7385111993
,0,1553,-84.4036098771,33.7385174547
,0,1554,-84.400372172,33.7385236251
,0,1555,-84.3971344659,33.7385297107
,0,1556,-84.3938967588,33.7385357113
,0,1557,-84.3906590508,33.7385416271
,0,1558,-84.3874213418,33.7385474579
,0,1559,-84.3841836319,33.7385532039
,0,1560,-84.3809459211,33.738558865
,0,1561,-84.3777082094,33.7385644412
,0,1562,-84.3744704969,33.7385699325
,0,1563,-84.3712327834,33.7385753389
,0,1564,-84.3679950691,33.7385806604
,0,1565,-84.364757354,33.738585897
,0,1566,-84.361519638,33.7385910487
,0,1567,-84.3582819212,33.7385961155
,0,1568,-84.3550442036,33.7386010974
,0,1569,-84.3518064852,33.7386059944
,0,1570,-84.348568766,33.7386108065
,0,1571,-84.3453310461,33.7386155338
,0,1572,-84.3420933254,33.7386201761
,0,1573,-84.338855604,33.7386247335
,0,1574,-84.3356178819,33.7386292061
,0,1575,-84.3323801591,33.7386335937
,0,1576,-84.3291424355,33.7386378965
,0,1577,-84.3259047113,33.7386421143
,0,1578,-84.3194292609,33.7386502953
,0,1579,-84.3161915348,33.7386542585
,0,1580,-84.312953808,33.7386581368
,0,1581,-84.3097160805,33.7386619301
,0,1582,-84.3064783525,33.7386656386
,0,1583,-84.3032406239,33.7386692622
,0,1584,-84.3000028948,33.7386728009
,0,1585,-84.296765165,33.7386762547
,0,1586,-84.2935274348,33.7386796235
,0,1587,-84.290289704,33.7386829075
,0,1588,-84.5363663805,33.7408963012
,0,1589,-84.5331286256,33.7409059532
,0,1590,-84.5298908691,33.7409155203
,0,1591,-84.5266531111,33.7409250025
,0,1592,-84.5234153516,33.7409343999
,0,1593,-84.5201775906,33.7409437123
,0,1594,-84.5169398281,33.7409529398
,0,1595,-84.5137020642,33.7409620824
,0,1596,-84.5104642988,33.7409711402
,0,1597,-84.507226532,33.740980113
,0,1598,-84.5039887637,33.7409890009
,0,1599,-84.5007509941,33.7409978039
,0,1600,-84.497513223,33.741006522
,0,1601,-84.4942754505,33.7410151553
,0,1602,-84.4910376767,33.7410237036
,0,1603,-84.4877999015,33.741032167
,0,1604,-84.484562125,33.7410405455
,0,1605,-84.4813243471,33.7410488392
,0,1606,-84.4780865679,33.7410570479
,0,1607,-84.4748487874,33.7410651717
,0,1608,-84.4716110057,33.7410732106
,0,1609,-84.4683732226,33.7410811646
,0,1610,-84.4651354383,33.7410890337
,0,1611,-84.4618976527,33.741096818
,0,1612,-84.4586598659,33.7411045173
,0,1613,-84.4554220779,33.7411121317
,0,1614,-84.4521842886,33.7411196612
,0,1615,-84.4489464982,33.7411271058
,0,1616,-84.4457087066,33.7411344655
,0,1617,-84.4424709138,33.7411417403
,0,1618,-84.4392331199,33.7411489302
,0,1619,-84.4359953248,33.7411560352
,0,1620,-84.4327575286,33.7411630553
,0,1621,-84.4295197312,33.7411699905
,0,1622,-84.4262819328,33.7411768408
,0,1623,-84.4230441333,33.7411836062
,0,1624,-84.4198063327,33.7411902867
,0,1625,-84.4165685311,33.7411968823
,0,1626,-84.4133307284,33.741203393
,0,1627,-84.4100929246,33.7412098188
,0,1628,-84.4068551199,33.7412161596
,0,1629,-84.4036173141,33.7412224156
,0,1630,-84.4003795074,33.7412285867
,0,1631,-84.3971416997,33.7412346729
,0,1632,-84.393903891,33.7412406741
,0,1633,-84.3906660813,33.7412465905
,0,1634,-84.3874282707,33.741252422
,0,1635,-84.3841904592,33.7412581685
,0,1636,-84.3809526468,33.7412638302
,0,1637,-84.3777148335,33.7412694069
,0,1638,-84.3744770193,33.7412748988
,0,1639,-84.3712392042,33.7412803057
,0,1640,-84.3680013883,33.7412856277
,0,1641,-84.3647635715,33.7412908649
,0,1642,-84.3615257539,33.7412960171
,0,1643,-84.3582879355,33.7413010844
,0,1644,-84.3550501163,33.7413060669
,0,1645,-84.3518122963,33.7413109644
,0,1646,-84.3485744755,33.741315777
,0,1647,-84.3453366539,33.7413205047
,0,1648,-84.3420988316,33.7413251475
,0,1649,-84.3388610086,33.7413297054
,0,1650,-84.3356231849,33.7413341784
,0,1651,-84.3323853604,33.7413385665
,0,1652,-84.3291475353,33.7413428697
,0,1653,-84.3259097094,33.741347088
,0,1654,-84.3194340558,33.7413552698
,0,1655,-84.316196228,33.7413592334
,0,1656,-84.3129583996,33.741363112
,0,1657,-84.3097205705,33.7413669058
,0,1658,-84.3064827409,33.7413706146
,0,1659,-84.2967692485,33.7413812318
,0,1660,-84.2935314166,33.741384601
,0,1661,-84.2902935842,33.7413878853
,0,1662,-84.5363779854,33.7436012278
,0,1663,-84.5331401288,33.7436108808
,0,1664,-84.5299022707,33.7436204489
,0,1665,-84.5266644111,33.7436299321
,0,1666,-84.52342655,33.7436393304
,0,1667,-84.5201886874,33.7436486437
,0,1668,-84.5169508233,33.7436578722
,0,1669,-84.5137129577,33.7436670157
,0,1670,-84.5104750907,33.7436760744
,0,1671,-84.5072372222,33.7436850481
,0,1672,-84.5039993523,33.743693937
,0,1673,-84.500761481,33.7437027409
,0,1674,-84.4975236083,33.7437114599
,0,1675,-84.4942857342,33.743720094
,0,1676,-84.4910478588,33.7437286432
,0,1677,-84.487809982,33.7437371075
,0,1678,-84.4845721038,33.7437454868
,0,1679,-84.4813342243,33.7437537813
,0,1680,-84.4780963435,33.7437619908
,0,1681,-84.4748584614,33.7437701155
,0,1682,-84.471620578,33.7437781552
,0,1683,-84.4683826933,33.7437861101
,0,1684,-84.4651448073,33.74379398
,0,1685,-84.4619069201,33.743801765
,0,1686,-84.4586690317,33.7438094651
,0,1687,-84.455431142,33.7438170803
,0,1688,-84.4521932512,33.7438246105
,0,1689,-84.4489553591,33.7438320559
,0,1690,-84.4457174658,33.7438394164
,0,1691,-84.4424795714,33.7438466919
,0,1692,-84.4392416758,33.7438538825
,0,1693,-84.4360037791,33.7438609883
,0,1694,-84.4327658813,33.7438680091
,0,1695,-84.4295279823,33.743874945
,0,1696,-84.4262900823,33.743881796
,0,1697,-84.4230521811,33.7438885621
,0,1698,-84.4198142789,33.7438952432
,0,1699,-84.4165763756,33.7439018395
,0,1700,-84.4133384713,33.7439083508
,0,1701,-84.4101005659,33.7439147773
,0,1702,-84.4068626595,33.7439211188
,0,1703,-84.4036247521,33.7439273754
,0,1704,-84.4003868438,33.7439335471
,0,1705,-84.3971489344,33.7439396339
,0,1706,-84.3939110241,33.7439456358
,0,1707,-84.3906731128,33.7439515527
,0,1708,-84.3874352006,33.7439573848
,0,1709,-84.3841972874,33.7439631319
,0,1710,-84.3809593734,33.7439687942
,0,1711,-84.3777214584,33.7439743715
,0,1712,-84.3744835426,33.7439798639
,0,1713,-84.3712456259,33.7439852714
,0,1714,-84.3680077083,33.7439905939
,0,1715,-84.3647697899,33.7439958316
,0,1716,-84.3615318707,33.7440009844
,0,1717,-84.3582939506,33.7440060522
,0,1718,-84.3550560298,33.7440110351
,0,1719,-84.3518181081,33.7440159332
,0,1720,-84.3485801857,33.7440207463
,0,1721,-84.3453422625,33.7440254744
,0,1722,-84.3421043386,33.7440301177
,0,1723,-84.3388664139,33.7440346761
,0,1724,-84.3356284885,33.7440391495
,0,1725,-84.3323905624,33.7440435381
,0,1726,-84.3291526357,33.7440478417
,0,1727,-84.3194388513,33.7440602431
,0,1728,-84.3162009218,33.7440642071
,0,1729,-84.3129629918,33.7440680861
,0,1730,-84.3097250611,33.7440718803
,0,1731,-84.3064871298,33.7440755895
,0,1732,-84.303249198,33.7440792138
,0,1733,-84.3000112655,33.7440827532
,0,1734,-84.2967733326,33.7440862077
,0,1735,-84.293535399,33.7440895773
,0,1736,-84.290297465,33.7440928619
,0,1737,-84.5396275485,33.7462964144
,0,1738,-84.5363895918,33.7463061533
,0,1739,-84.5331516336,33.7463158073
,0,1740,-84.5299136739,33.7463253763
,0,1741,-84.5266757126,33.7463348605
,0,1742,-84.5234377499,33.7463442597
,0,1743,-84.5201997856,33.746353574
,0,1744,-84.5169618199,33.7463628034
,0,1745,-84.5137238526,33.7463719479
,0,1746,-84.510485884,33.7463810074
,0,1747,-84.5072479139,33.7463899821
,0,1748,-84.5040099423,33.7463988718
,0,1749,-84.5007719694,33.7464076766
,0,1750,-84.4975339951,33.7464163965
,0,1751,-84.4942960193,33.7464250315
,0,1752,-84.4910580422,33.7464335816
,0,1753,-84.4878200638,33.7464420467
,0,1754,-84.484582084,33.7464504269
,0,1755,-84.4813441028,33.7464587222
,0,1756,-84.4781061204,33.7464669326
,0,1757,-84.4748681366,33.7464750581
,0,1758,-84.4716301515,33.7464830986
,0,1759,-84.4683921652,33.7464910543
,0,1760,-84.4651541776,33.746498925
,0,1761,-84.4619161888,33.7465067108
,0,1762,-84.4586781987,33.7465144117
,0,1763,-84.4554402074,33.7465220276
,0,1764,-84.4522022149,33.7465295587
,0,1765,-84.4489642211,33.7465370048
,0,1766,-84.4457262263,33.746544366
,0,1767,-84.4424882302,33.7465516423
,0,1768,-84.439250233,33.7465588337
,0,1769,-84.4360122346,33.7465659401
,0,1770,-84.4327742351,33.7465729616
,0,1771,-84.4295362345,33.7465798982
,0,1772,-84.4262982328,33.7465867499
,0,1773,-84.42306023,33.7465935167
,0,1774,-84.4198222261,33.7466001985
,0,1775,-84.4165842212,33.7466067955
,0,1776,-84.4133462152,33.7466133075
,0,1777,-84.4101082082,33.7466197346
,0,1778,-84.4068702002,33.7466260767
,0,1779,-84.4036321911,33.746632334
,0,1780,-84.4003941811,33.7466385063
,0,1781,-84.3971561701,33.7466445937
,0,1782,-84.3939181581,33.7466505962
,0,1783,-84.3906801452,33.7466565138
,0,1784,-84.3874421313,33.7466623464
,0,1785,-84.3842041166,33.7466680941
,0,1786,-84.3809661008,33.746673757
,0,1787,-84.3777280842,33.7466793348
,0,1788,-84.3744900668,33.7466848278
,0,1789,-84.3712520484,33.7466902358
,0,1790,-84.3680140292,33.746695559
,0,1791,-84.3647760091,33.7467007972
,0,1792,-84.3615379883,33.7467059504
,0,1793,-84.3582999666,33.7467110188
,0,1794,-84.355061944,33.7467160022
,0,1795,-84.3518239208,33.7467209007
,0,1796,-84.3485858967,33.7467257143
,0,1797,-84.3453478719,33.746730443
,0,1798,-84.3421098463,33.7467350867
,0,1799,-84.33887182,33.7467396456
,0,1800,-84.3356337929,33.7467441195
,0,1801,-84.3323957652,33.7467485085
,0,1802,-84.3291577367,33.7467528125
,0,1803,-84.3259197076,33.7467570317
,0,1804,-84.3226816778,33.7467611659
,0,1805,-84.3194436474,33.7467652152
,0,1806,-84.3162056163,33.7467691795
,0,1807,-84.3129675846,33.746773059
,0,1808,-84.3097295523,33.7467768535
,0,1809,-84.3064915193,33.7467805631
,0,1810,-84.3032534858,33.7467841878
,0,1811,-84.3000154518,33.7467877276
,0,1812,-84.2967774171,33.7467911824
,0,1813,-84.2935393819,33.7467945523
,0,1814,-84.2903013462,33.7467978373
,0,1815,-84.5396392581,33.7490013376
,0,1816,-84.5364011998,33.7490110775
,0,1817,-84.53316314,33.7490207325
,0,1818,-84.5299250786,33.7490303025
,0,1819,-84.5266870156,33.7490397876
,0,1820,-84.5234489512,33.7490491878
,0,1821,-84.5202108853,33.7490585031
,0,1822,-84.5169728179,33.7490677334
,0,1823,-84.513734749,33.7490768788
,0,1824,-84.5104966787,33.7490859393
,0,1825,-84.507258607,33.7490949149
,0,1826,-84.5040205338,33.7491038055
,0,1827,-84.5007824592,33.7491126112
,0,1828,-84.4975443832,33.749121332
,0,1829,-84.4943063058,33.7491299678
,0,1830,-84.491068227,33.7491385188
,0,1831,-84.4878301469,33.7491469848
,0,1832,-84.4845920654,33.7491553658
,0,1833,-84.4813539826,33.749163662
,0,1834,-84.4781158985,33.7491718732
,0,1835,-84.4748778131,33.7491799995
,0,1836,-84.4716397264,33.7491880409
,0,1837,-84.4684016384,33.7491959973
,0,1838,-84.4651635492,33.7492038688
,0,1839,-84.4619254587,33.7492116554
,0,1840,-84.4586873669,33.7492193571
,0,1841,-84.4554492739,33.7492269738
,0,1842,-84.4522111798,33.7492345056
,0,1843,-84.4489730844,33.7492419525
,0,1844,-84.4457349878,33.7492493145
,0,1845,-84.4424968901,33.7492565915
,0,1846,-84.4392587912,33.7492637836
,0,1847,-84.4360206912,33.7492708908
,0,1848,-84.4327825901,33.749277913
,0,1849,-84.4295444878,33.7492848503
,0,1850,-84.4263063844,33.7492917027
,0,1851,-84.42306828,33.7492984702
,0,1852,-84.4198301744,33.7493051527
,0,1853,-84.4165920678,33.7493117503
,0,1854,-84.4133539602,33.749318263
,0,1855,-84.4101158515,33.7493246907
,0,1856,-84.4068777418,33.7493310335
,0,1857,-84.4036396311,33.7493372914
,0,1858,-84.4004015195,33.7493434643
,0,1859,-84.3971634068,33.7493495524
,0,1860,-84.3939252931,33.7493555555
,0,1861,-84.3906871786,33.7493614736
,0,1862,-84.387449063,33.7493673069
,0,1863,-84.3842109466,33.7493730552
,0,1864,-84.3809728292,33.7493787186
,0,1865,-84.377734711,33.749384297
,0,1866,-84.3744965918,33.7493897905
,0,1867,-84.3712584718,33.7493951991
,0,1868,-84.3680203509,33.7494005228
,0,1869,-84.3647822292,33.7494057615
,0,1870,-84.3615441066,33.7494109153
,0,1871,-84.3583059833,33.7494159842
,0,1872,-84.3550678591,33.7494209681
,0,1873,-84.3518297342,33.7494258671
,0,1874,-84.3485916084,33.7494306812
,0,1875,-84.3453534819,33.7494354104
,0,1876,-84.3421153547,33.7494400546
,0,1877,-84.3388772267,33.7494446139
,0,1878,-84.335639098,33.7494490882
,0,1879,-84.3324009686,33.7494534777
,0,1880,-84.3291628385,33.7494577822
,0,1881,-84.3259247077,33.7494620017
,0,1882,-84.3226865763,33.7494661364
,0,1883,-84.3194484441,33.7494701861
,0,1884,-84.3162103114,33.7494741509
,0,1885,-84.312972178,33.7494780307
,0,1886,-84.309734044,33.7494818256
,0,1887,-84.3064959095,33.7494855356
,0,1888,-84.3032577743,33.7494891606
,0,1889,-84.3000196385,33.7494927008
,0,1890,-84.2967815022,33.749496156
,0,1891,-84.2935433654,33.7494995262
,0,1892,-84.290305228,33.7495028115
,0,1893,-84.5364128093,33.7517160006
,0,1894,-84.5331746478,33.7517256565
,0,1895,-84.5299364848,33.7517352275
,0,1896,-84.5266983202,33.7517447136
,0,1897,-84.5234601541,33.7517541147
,0,1898,-84.5202219865,33.751763431
,0,1899,-84.5169838174,33.7517726622
,0,1900,-84.5137456469,33.7517818086
,0,1901,-84.5105074749,33.75179087
,0,1902,-84.5072693015,33.7517998464
,0,1903,-84.5040311266,33.751808738
,0,1904,-84.5007929504,33.7518175446
,0,1905,-84.4975547727,33.7518262662
,0,1906,-84.4943165936,33.751834903
,0,1907,-84.4910784132,33.7518434548
,0,1908,-84.4878402314,33.7518519216
,0,1909,-84.4846020483,33.7518603036
,0,1910,-84.4813638638,33.7518686006
,0,1911,-84.478125678,33.7518768126
,0,1912,-84.4748874909,33.7518849397
,0,1913,-84.4716493025,33.7518929819
,0,1914,-84.4684111129,33.7519009392
,0,1915,-84.4651729219,33.7519088115
,0,1916,-84.4619347298,33.7519165989
,0,1917,-84.4586965364,33.7519243013
,0,1918,-84.4554583417,33.7519319188
,0,1919,-84.4522201459,33.7519394514
,0,1920,-84.4489819488,33.751946899
,0,1921,-84.4457437506,33.7519542617
,0,1922,-84.4425055512,33.7519615395
,0,1923,-84.4392673506,33.7519687323
,0,1924,-84.4360291489,33.7519758402
,0,1925,-84.4327909461,33.7519828632
,0,1926,-84.4295527422,33.7519898012
,0,1927,-84.4263145371,33.7519966543
,0,1928,-84.423076331,33.7520034224
,0,1929,-84.4198381238,33.7520101056
,0,1930,-84.4165999155,33.7520167039
,0,1931,-84.4133617062,33.7520232172
,0,1932,-84.4101234959,33.7520296456
,0,1933,-84.4068852845,33.7520359891
,0,1934,-84.4036470721,33.7520422476
,0,1935,-84.4004088588,33.7520484212
,0,1936,-84.3971706444,33.7520545098
,0,1937,-84.3939324291,33.7520605135
,0,1938,-84.3906942129,33.7520664323
,0,1939,-84.3874559956,33.7520722661
,0,1940,-84.3842177775,33.752078015
,0,1941,-84.3809795585,33.752083679
,0,1942,-84.3777413385,33.752089258
,0,1943,-84.3745031177,33.7520947521
,0,1944,-84.371264896,33.7521001612
,0,1945,-84.3680266735,33.7521054854
,0,1946,-84.3647884501,33.7521107247
,0,1947,-84.3615502259,33.752115879
,0,1948,-84.3583120008,33.7521209484
,0,1949,-84.355073775,33.7521259328
,0,1950,-84.3518355483,33.7521308324
,0,1951,-84.3485973209,33.7521356469
,0,1952,-84.3453590928,33.7521403766
,0,1953,-84.3421208638,33.7521450212
,0,1954,-84.3388826342,33.752149581
,0,1955,-84.3356444038,33.7521540558
,0,1956,-84.3324061727,33.7521584457
,0,1957,-84.3291679409,33.7521627506
,0,1958,-84.3259297085,33.7521669706
,0,1959,-84.3226914753,33.7521711057
,0,1960,-84.3194532416,33.7521751558
,0,1961,-84.3162150071,33.752179121
,0,1962,-84.3129767721,33.7521830012
,0,1963,-84.3097385364,33.7521867965
,0,1964,-84.3065003002,33.7521905069
,0,1965,-84.3032620633,33.7521941323
,0,1966,-84.3000238259,33.7521976728
,0,1967,-84.2967855879,33.7522011283
,0,1968,-84.2935473494,33.7522044989
,0,1969,-84.2903091103,33.7522077846
,0,1970,-84.5364244204,33.7544209225
,0,1971,-84.5331861572,33.7544305794
,0,1972,-84.5299478925,33.7544401514
,0,1973,-84.5267096262,33.7544496384
,0,1974,-84.5234713585,33.7544590405
,0,1975,-84.5202330892,33.7544683576
,0,1976,-84.5169948184,33.7544775899
,0,1977,-84.5137565462,33.7544867371
,0,1978,-84.5105182725,33.7544957994
,0,1979,-84.5072799974,33.7545047768
,0,1980,-84.5040417209,33.7545136693
,0,1981,-84.5008034429,33.7545224768
,0,1982,-84.4975651636,33.7545311993
,0,1983,-84.4943268828,33.7545398369
,0,1984,-84.4910886007,33.7545483896
,0,1985,-84.4878503172,33.7545568573
,0,1986,-84.4846120324,33.7545652401
,0,1987,-84.4813737463,33.7545735379
,0,1988,-84.4781354588,33.7545817508
,0,1989,-84.47489717,33.7545898788
,0,1990,-84.4716588799,33.7545979218
,0,1991,-84.4684205886,33.7546058798
,0,1992,-84.465182296,33.754613753
,0,1993,-84.4619440021,33.7546215411
,0,1994,-84.458705707,33.7546292444
,0,1995,-84.4554674107,33.7546368626
,0,1996,-84.4522291132,33.754644396
,0,1997,-84.4489908144,33.7546518444
,0,1998,-84.4457525145,33.7546592078
,0,1999,-84.4425142134,33.7546664863
,0,2000,-84.4392759112,33.7546736799
,0,2001,-84.4360376078,33.7546807885
,0,2002,-84.4327993033,33.7546878122
,0,2003,-84.4295609977,33.7546947509
,0,2004,-84.4263226909,33.7547016047
,0,2005,-84.4230843831,33.7547083735
,0,2006,-84.4198460742,33.7547150574
,0,2007,-84.4166077643,33.7547216563
,0,2008,-84.4133694533,33.7547281703
,0,2009,-84.4101311412,33.7547345994
,0,2010,-84.4068928282,33.7547409435
,0,2011,-84.4036545141,33.7547472026
,0,2012,-84.4004161991,33.7547533768
,0,2013,-84.397177883,33.7547594661
,0,2014,-84.393939566,33.7547654704
,0,2015,-84.3907012481,33.7547713898
,0,2016,-84.3874629292,33.7547772242
,0,2017,-84.3842246094,33.7547829737
,0,2018,-84.3809862886,33.7547886382
,0,2019,-84.377747967,33.7547942178
,0,2020,-84.3745096445,33.7547997124
,0,2021,-84.3712713211,33.7548051221
,0,2022,-84.3680329969,33.7548104469
,0,2023,-84.3647946718,33.7548156867
,0,2024,-84.3615563459,33.7548208415
,0,2025,-84.3583180191,33.7548259114
,0,2026,-84.3550796916,33.7548308964
,0,2027,-84.3518413633,33.7548357964
,0,2028,-84.3486030342,33.7548406114
,0,2029,-84.3453647043,33.7548453415
,0,2030,-84.3421263737,33.7548499867
,0,2031,-84.3388880424,33.7548545469
,0,2032,-84.3356497103,33.7548590222
,0,2033,-84.3324113775,33.7548634125
,0,2034,-84.329173044,33.7548677179
,0,2035,-84.3259347099,33.7548719383
,0,2036,-84.3226963751,33.7548760738
,0,2037,-84.3194580396,33.7548801243
,0,2038,-84.3162197035,33.7548840899
,0,2039,-84.3129813667,33.7548879705
,0,2040,-84.3097430294,33.7548917662
,0,2041,-84.3032663529,33.7548991027
,0,2042,-84.3000280138,33.7549026436
,0,2043,-84.2967896741,33.7549060995
,0,2044,-84.5364360331,33.7571258431
,0,2045,-84.5331976682,33.757135501
,0,2046,-84.5299593017,33.757145074
,0,2047,-84.5267209338,33.757154562
,0,2048,-84.5234825643,33.757163965
,0,2049,-84.5202441933,33.7571732831
,0,2050,-84.5170058209,33.7571825163
,0,2051,-84.513767447,33.7571916645
,0,2052,-84.5105290716,33.7572007277
,0,2053,-84.5072906948,33.757209706
,0,2054,-84.5040523166,33.7572185994
,0,2055,-84.5008139369,33.7572274078
,0,2056,-84.4975755559,33.7572361312
,0,2057,-84.4943371734,33.7572447697
,0,2058,-84.4910987896,33.7572533232
,0,2059,-84.4878604044,33.7572617918
,0,2060,-84.4846220179,33.7572701754
